"__mclCluster","EnrichmentMap::Colouring (scat_u_en_2)","EnrichmentMap::ES (scat_u_en_2)","EnrichmentMap::fdr_qvalue (scat_u_en_2)","EnrichmentMap::fwer_qvalue (scat_u_en_2)","EnrichmentMap::Genes","EnrichmentMap::GS_DESCR","EnrichmentMap::gs_size","EnrichmentMap::GS_Type","EnrichmentMap::Name","EnrichmentMap::NES (scat_u_en_2)","EnrichmentMap::pvalue (scat_u_en_2)","MCODE::Clusters (1)","MCODE::Node Status (1)","MCODE::Score (1)","name","selected","shared name"
"1","0.9999999999994438",,"5.562053350565894E-13",,"SFRP5|SERPINE1|LEP|PTH|SERPINF2|THBS1|NOG|HRG|FGF1|GDNF|GPC1|FGF9|BMP2|DKK4|BMP6|TNN|FGF21|AGR2|SFRP1|FAM20C|MYOC|BPIFB1|ANXA1|SMPDL3B|SLIT3|VEGFC|FSTL4|OLFM4|BCHE|NENF|BMP10|TNR|WNT9A|FGF2|CCBE1|MAPT|ARG1|CCN1|SERPINE2|BMP4|WNT11|BMP5|WNT5B|APP|PLA2G5|FBP1|PKHD1|INHBA|VEGFB|EDA|HBEGF|NGF|CCL11|CCL24|LOX|TULP3|WNT5A|SMOC2|ANXA2|PDGFC|IFNA9|HPX|BMP3|FSTL3|LBP|PRL3C1|RSPO1|LYPD6|DKKL1|ADAMTSL2|VWA2|FGB|CCL1|IGFBP4|ENHO|WFIKKN2|INHBB|BTC|WIF1|PDGFA|PDGFB|GPC4|IL34|TIMP3","regulation of signaling","84","ENR","GO:0023051","1.0","5.562053350565894E-13","Cluster 1","Clustered","104.38088109495295","GO:0023051","false","GO:0023051"
"1","0.9999971715591491",,"2.8284408508380697E-6",,"LAMA5|PGF|PKHD1|VEGFC|MGP|NOG|HBEGF|FGF1|CCL11|GDNF|FGF2|TULP3|NTN4|BMP2|WNT5A|NTN1|CCN1|BMP4|WNT11|BMP5|WNT5B|LAMA3|SFRP1","morphogenesis of an epithelium","23","ENR","GO:0002009","1.0","2.8284408508380697E-6","Cluster 1","Clustered","99.68899521531101","GO:0002009","false","GO:0002009"
"1","0.9999999999999989",,"1.073085195009924E-15",,"SFRP5|PGF|VEGFB|THBS1|NOG|NGF|HRG|FGF1|GDNF|COL4A2|GPC1|LOX|FGF9|BMP2|WNT5A|LTBP3|SMOC2|BMP6|FGF21|SFRP1|FAM20C|ANXA1|FSTL3|VEGFC|BMP10|ADAMTSL2|FGF5|FGF2|LTBP4|CCBE1|WFIKKN2|ARG1|CCN1|BMP4|PDGFA|PDGFB|BMP5|APP|COMP","cellular response to growth factor stimulus","39","ENR","GO:0071363","1.0","1.073085195009924E-15","Cluster 1","Clustered","108.86478717523494","GO:0071363","false","GO:0071363"
"1","0.9999999989973707",,"1.0026292761821295E-9",,"SFRP5|SERPINE1|LEP|SERPINF2|CELA1|THBS1|NOG|PLG|HRG|FGF1|GDNF|METRN|GPC1|OLFM1|SEMA3F|CCK|FGF9|BMP2|CRYAB|DKK4|BMP6|TNN|FGF21|AGR2|SFRP1|FAM20C|MYOC|ANXA1|SLIT3|REG1|VEGFC|FSTL4|OLFM4|BMP10|TNR|FGF5|WNT9A|FGF2|SEMA3G|CCBE1|MAPT|ARG1|EPHB6|CCN1|SERPINE2|BMP4|WNT11|BMP5|WNT5B|LAMA3|APP|COMP|LAMA5|PGF|PKHD1|INHBA|VEGFB|EDA|HBEGF|NGF|CCL11|COL4A2|CCL24|LOX|TULP3|ANGPTL3|NTN4|WNT5A|NTN1|LTBP3|SMOC2|ANXA2|PDGFC|LAMB2|IFNA9|HPX|BMP3|TIMP4|FSTL3|HAMP|IL17RE|LBP|PRL3C1|RSPO1|LYPD6|DKKL1|CXCL1|OTOL1|PIGR|ADAMTSL2|VWA2|FGB|CCL1|IGFBP4|LTBP4|ENHO|WFIKKN2|INHBB|BTC|WIF1|PDGFA|PDGFB|GPC4|MASP1|IL34|TIMP3|ADGRE5|REG3G|IL17D|STC2|PTH|TG|CXCL14|OLFML2A|SAA3|GALP|BPIFB1|SMPDL3B|GSN|BCHE|NENF|OTOA|SPARCL1|PLA2G5|FBP1|C1QTNF9|MUC5AC|SECTM1B","signaling","128","ENR","GO:0023052","1.0","1.0026292761821295E-9","Cluster 1","Clustered","104.38088109495295","GO:0023052","false","GO:0023052"
"1","0.9533915214455311",,"0.04660847855446893",,"FGF2|TULP3|WNT5A|BMP4|EDA|NOG|BMP5|GDNF|SFRP1","tube formation","9","ENR","GO:0035148","1.0","0.04660847855446893","Cluster 2","Clustered","83.20823736621054","GO:0035148","false","GO:0035148"
"1","0.9724760937455135",,"0.027523906254486547",,"WNT5A|WNT11|WNT5B|SFRP1","convergent extension","4","ENR","GO:0060026","1.0","0.027523906254486547","Cluster 2","Clustered","74.76526610644257","GO:0060026","false","GO:0060026"
"1","0.9999960931837855",,"3.906816214482863E-6",,"BMP3|INHBA|BMP2|INHBB|BMP6|BMP4|NOG|BMP5|BMP10","pathway-restricted SMAD protein phosphorylation","9","ENR","GO:0060389","1.0","3.906816214482863E-6","Cluster 2","Clustered","87.80204937121565","GO:0060389","false","GO:0060389"
"1","0.9974468443213852",,"0.002553155678614778",,"WNT5A|WNT11|WNT5B|SFRP1","convergent extension involved in gastrulation","4","ENR","GO:0060027","1.0","0.002553155678614778","Cluster 2","Clustered","74.76526610644257","GO:0060027","false","GO:0060027"
"1","0.9947641306603952",,"0.0052358693396048666",,"FGF2|PGF|FGF9|VEGFC|VEGFB|BTC|PDGFA|PDGFB|PDGFC|FGF1|FGF5","regulation of cell division","11","ENR","GO:0051302","1.0","0.0052358693396048666","Cluster 2","Clustered","85.38663620788121","GO:0051302","false","GO:0051302"
"1","0.9999996983915318",,"3.0160846814769207E-7",,"PLA2G5|PKHD1|LEP|SERPINF2|VEGFB|THBS1|NGF|FGF1|CCL11|CCL24|FGF9|BMP2|WNT5A|CRYAB|PDGFC|FGF21|SFRP1|MYOC|NENF|FGB|CCL1|FGF2|IGFBP4|CCN1|BMP4|PDGFA|PDGFB|IL34|APP|TIMP3","MAPK cascade","30","ENR","GO:0000165","1.0","3.0160846814769207E-7","Cluster 1","Clustered","99.03553719008265","GO:0000165","false","GO:0000165"
"1","1.0",,"4.4442353834005806E-17",,"LAMA5|PGF|SERPINE1|VEGFB|MATN2|THBS1|CXCL14|NOG|HBEGF|HRG|FGF1|CCL11|GDNF|CCL24|LOX|SEMA3F|SAA3|WNT5A|NTN1|SMOC2|LAMB2|ENPP2|ANXA1|SLIT1|SLIT3|VEGFC|LBP|CXCL1|CCL1|FGF2|SEMA3G|EPHB6|CCN1|BMP4|PDGFA|PDGFB|LAMA3|IL34|APP","chemotaxis","39","ENR","GO:0006935","1.0","4.4442353834005806E-17","Cluster 1","Clustered","97.79072024849545","GO:0006935","false","GO:0006935"
"1","0.9999964154029278",,"3.5845970722202746E-6",,"FGF2|PGF|FGF9|VEGFC|VEGFB|BTC|PDGFA|PDGFB|PDGFC|FGF1|FGF5","positive regulation of cell division","11","ENR","GO:0051781","1.0","3.5845970722202746E-6","Cluster 2","Clustered","85.38663620788121","GO:0051781","false","GO:0051781"
"1","0.9517364022517429",,"0.04826359774825706",,"BMP2|WNT5A|WNT11","negative regulation of Wnt signaling pathway involved in heart development","3","ENR","GO:0003308","1.0","0.04826359774825706","Cluster 1","Clustered","98.92509481668775","GO:0003308","false","GO:0003308"
"1","0.9610603815341525",,"0.03893961846584753",,"REG1|WNT5A|BMP6|BMP4|BMP5","type B pancreatic cell differentiation","5","ENR","GO:0003309","1.0","0.03893961846584753","Cluster 2","Clustered","81.1478020076151","GO:0003309","false","GO:0003309"
"1","0.9999991870551211",,"8.12944878891145E-7",,"LAMA5|PGF|PKHD1|KIRREL3|ADAMTS1|BAG6|NOG|FGF1|BMP10|GDNF|FGF2|BMP2|WNT5A|BMP6|BMP4|PDGFA|WNT11|PDGFB|LAMB2|SFRP1","renal system development","20","ENR","GO:0072001","1.0","8.12944878891145E-7","Cluster 1","Clustered","107.81359011627907","GO:0072001","false","GO:0072001"
"1","0.9998486410341673",,"1.5135896583277344E-4",,"FGF2|LAMA5|PGF|BMP2|KIRREL3|BMP4|NOG|WNT11|PDGFB|FGF1|GDNF","nephron development","11","ENR","GO:0072006","1.0","1.5135896583277344E-4","Cluster 1","Clustered","107.28972935461485","GO:0072006","false","GO:0072006"
"1","0.9992966219053313",,"7.033780946686578E-4",,"FGF2|LAMA5|PGF|BMP2|BMP4|NOG|WNT11|LAMB2|FGF1|GDNF","nephron epithelium development","10","ENR","GO:0072009","1.0","7.033780946686578E-4","Cluster 1","Clustered","106.98900235663787","GO:0072009","false","GO:0072009"
"1","0.9849848886069936",,"0.015015111393006398",,"VEGFC|LTBP3|BMP4","regulation of mesenchymal stem cell proliferation","3","ENR","GO:1902460","1.0","0.015015111393006398","Cluster 3","Clustered","50.0","GO:1902460","false","GO:1902460"
"1","0.9999517693024458",,"4.823069755426825E-5",,"FGF2|BMP2|WNT5A|BMP4|WNT11|FGF1|GDNF","specification of animal organ identity","7","ENR","GO:0010092","1.0","4.823069755426825E-5","Cluster 1","Clustered","105.46281610055364","GO:0010092","false","GO:0010092"
"1","0.9849848886069936",,"0.015015111393006398",,"VEGFC|LTBP3|BMP4","positive regulation of mesenchymal stem cell proliferation","3","ENR","GO:1902462","1.0","0.015015111393006398","Cluster 3","Clustered","50.0","GO:1902462","false","GO:1902462"
"1","0.9999999999999666",,"3.3436831980709224E-14",,"SERPINE1|KNG2|APOH|SERPINF2|KLKB1|THBS1|PLG|FGB|KNG1|SERPINE2|PDGFA|ANXA2|PDGFB|COMP","negative regulation of hemostasis","14","ENR","GO:1900047","1.0","3.3436831980709224E-14","Cluster 3","Clustered","53.17548076923077","GO:1900047","false","GO:1900047"
"1","0.9999999999997284",,"2.7153588879944174E-13",,"SERPINE1|KNG2|APOH|SERPINF2|KLKB1|THBS1|PLG|HRG|FGB|KNG1|SERPINE2|PDGFA|ANXA2|PDGFB|COMP","regulation of hemostasis","15","ENR","GO:1900046","1.0","2.7153588879944174E-13","Cluster 3","Clustered","53.17548076923077","GO:1900046","false","GO:1900046"
"1","0.9999992345779622",,"7.654220377653937E-7",,"SERPINE1|APOH|SERPINF2|THBS1|PLG","positive regulation of hemostasis","5","ENR","GO:1900048","1.0","7.654220377653937E-7","Cluster 3","Clustered","51.54018018018018","GO:1900048","false","GO:1900048"
"1","0.9869834725825992",,"0.013016527417400756",,"SERPINE1|CCBE1|SERPINF2|THBS1|SERPINE2|ANXA2|GSN","regulation of protein maturation","7","ENR","GO:1903317","1.0","0.013016527417400756","Cluster 3","Clustered","49.309859154929576","GO:1903317","false","GO:1903317"
"1","0.9999999999954106",,"4.589478009427544E-12",,"REG3G|IL17D|SERPINE1|LEP|STC2|APOH|SERPINF2|CELA1|THBS1|CXCL14|ADAMTS5|NOG|PLG|HRG|FGF1|GDNF|SAA3|CCK|GALP|MUC5B|BMP2|DEFA5|CRYAB|ALB|KNG1|JCHAIN|BMP6|LYPD8|BPIFA1|WFDC9|AGR2|SFRP1|SFTPA1|GP2|BPIFB1|ANXA1|SMPDL3B|KNG2|REG1|WFDC13|VEGFC|LGALS1|KLKB1|CFI|F5|ENDOD1|GSN|BMP10|ENPP3|TNR|FGF2|MAPT|ARG1|EPHB6|CCN1|SERPINE2|BMP4|WNT5B|APP|COMP|PGF|VEGFB|MATN2|AMBP|HBEGF|CCL11|CCL24|LOX|HABP2|WNT5A|SMOC2|ANXA2|FBLN5|LAMB2|IFNA9|HPX|HAMP|IL17RE|LBP|SOD3|CXCL1|SAA4|PRELP|FGB|CCL1|IGFBP4|INHBB|PDGFA|PDGFB|MASP1|IL34","response to stress","91","ENR","GO:0006950","1.0","4.589478009427544E-12","Cluster 1","Clustered","103.11545873481357","GO:0006950","false","GO:0006950"
"1","0.9971163019368087",,"0.002883698063191306",,"SERPINE1|SERPINF2|THBS1","negative regulation of protein maturation","3","ENR","GO:1903318","1.0","0.002883698063191306","Cluster 3","Clustered","51.55244755244755","GO:1903318","false","GO:1903318"
"1","0.9999999999994225",,"5.774950141939807E-13",,"PGF|SERPINE1|LEP|APOH|SERPINF2|VEGFB|CELA1|THBS1|COL15A1|NOG|HBEGF|PLG|HRG|FGF1|CCL11|COL4A2|CCL24|LOX|OLFM1|ANGPTL3|FGF9|BMP2|WNT5A|MFGE8|SMOC2|ANXA2|TNN|FBLN5|ENPP2|ANXA1|SLIT3|HAMP|VEGFC|MMP13|ADAMTS1|SRPX2|BMP10|FGF2|CCBE1|CCN1|BMP4|WNT11|PDGFB|BMP5|COMP|HSPG2|APOB","circulatory system development","47","ENR","GO:0072359","1.0","5.774950141939807E-13","Cluster 1","Clustered","103.48467410452143","GO:0072359","false","GO:0072359"
"1","1.0",,"6.508978040848553E-18",,"SERPINE1|APOH|THBS1|CXCL14|NOG|HRG|FGF1|SEMA3F|FGF9|BMP2|TNN|FGF21|SFRP1|MYOC|ANXA1|VEGFC|ADAMTS1|SRPX2|BMP10|TNR|MMP7|FGF5|CEMIP|FGF2|SEMA3G|CCBE1|CCN1|BMP4|TEX101|WNT11|WNT5B|LAMA3|APP|LAMA5|PGF|VEGFB|HBEGF|CCL11|CCL24|ANGPTL3|WNT5A|NTN1|SMOC2|PDGFC|ENPP2|LBP|CCL1|PDGFA|PDGFB|IL34","regulation of cell motility","50","ENR","GO:2000145","1.0","6.508978040848553E-18","Cluster 1","Clustered","104.54462224345195","GO:2000145","false","GO:2000145"
"1","0.9986686551659387",,"0.0013313448340612785",,"SFRP5|IL17D|SERPINE1|LEP|APOH|PTH|SERPINF2|CELA1|THBS1|NOG|ITIH1|HRG|FGF1|GDNF|CCK|FGF9|BMP2|CRYAB|KNG1|BMP6|FGF21|WFDC9|ITLN1|SFRP1|ANXA1|KNG2|REG1|WFDC13|VEGFC|GSN|BMP10|FGF5|CEMIP|WNT9A|FGF2|CCBE1|SPOCK1|MAPT|CCN1|SERPINE2|BMP4|TEX101|WNT11|BMP5|PZP|MUG1|APP|APOB|FBP1|PGF|PKHD1|C1QTNF9|APOA5|INHBA|VEGFB|SERPINA1D|AMBP|SERPINA9|EDA|SERPINA1F|HBEGF|R3HDML|NGF|FETUB|ITIH5|ITIH2|LOX|WAP|ANGPTL3|WNT5A|SMOC2|ANXA2|PDGFC|FBLN5|IFNA9|HPX|BMP3|TIMP4|FSTL3|HAMP|PRL3C1|RSPO1|TFF3|DKKL1|IGFBP4|WFIKKN2|INHBB|BTC|PDGFA|PDGFB|IL34|TIMP3","regulation of primary metabolic process","92","ENR","GO:0080090","1.0","0.0013313448340612785","Cluster 1","Clustered","105.06651884700665","GO:0080090","false","GO:0080090"
"1","0.9999851512186736",,"1.4848781326358514E-5",,"FGF2|PKHD1|NTN4|BMP2|WNT5A|BMP4|NOG|WNT11|FGF1|GDNF|SFRP1","regulation of animal organ morphogenesis","11","ENR","GO:2000027","1.0","1.4848781326358514E-5","Cluster 1","Clustered","107.26320309145557","GO:2000027","false","GO:2000027"
"1","0.9999999999999999",,"5.592606021551633E-17",,"PGF|SERPINE1|VEGFB|THBS1|CXCL14|HBEGF|FGF1|CCL11|CCL24|SEMA3F|ANGPTL3|FGF9|BMP2|WNT5A|NTN1|SMOC2|PDGFC|ENPP2|MYOC|ANXA1|VEGFC|LBP|ADAMTS1|SRPX2|MMP7|CEMIP|CCL1|FGF2|SEMA3G|CCBE1|CCN1|BMP4|PDGFA|WNT11|PDGFB|WNT5B|IL34|APP","positive regulation of cell motility","38","ENR","GO:2000147","1.0","5.592606021551633E-17","Cluster 1","Clustered","100.76865448007192","GO:2000147","false","GO:2000147"
"1","1.0",,"2.5466007052371246E-21",,"REG3G|IL17D|SERPINE1|LEP|APOH|PTH|TG|CELA1|THBS1|BAG6|NOG|BGLAP2|PLG|HRG|FGF1|GDNF|METRN|SEMA3F|FGF9|BMP2|DKK4|BMP6|TNN|SFRP1|FAM20C|ANXA1|SLIT1|VEGFC|MGP|ADAMTS1|FSTL4|SRPX2|BMP10|TNR|WNT9A|FGF2|SEMA3G|CCBE1|MAPT|CCN1|SERPINE2|BMP4|LAMA3|COMP|LAMA5|PGF|INHBA|VEGFB|NGF|CCL11|COL4A2|CCL24|LOX|ANGPTL3|WNT5A|NTN1|LTBP3|SMOC2|ANXA2|FBLN5|ENPP2|FSTL3|HAMP|PRL3C1|IL34|MUP20","regulation of multicellular organismal development","66","ENR","GO:2000026","1.0","2.5466007052371246E-21","Cluster 1","Clustered","104.49592721887231","GO:2000026","false","GO:2000026"
"1","0.999899606938553",,"1.0039306144702382E-4",,"LAMA5|PGF|PKHD1|MGP|NOG|FGF1|CCL11|GDNF|FGF2|TULP3|BMP2|WNT5A|NTN1|BMP4|WNT11|BMP5|SFRP1","epithelial tube morphogenesis","17","ENR","GO:0060562","1.0","1.0039306144702382E-4","Cluster 1","Clustered","100.14862204724409","GO:0060562","false","GO:0060562"
"1","0.9900594882767575",,"0.00994051172324248",,"FGF2|SERPINE1|BMP2|WNT11|FAM20C","neuroepithelial cell differentiation","5","ENR","GO:0060563","1.0","0.00994051172324248","Cluster 2","Clustered","81.77993527508092","GO:0060563","false","GO:0060563"
"1","0.9999999967753238",,"3.2246762030515496E-9",,"SLIT1|SLIT3|REG1|FSTL4|NGF|FGF1|CCL11|TNR|OLFM1|SEMA3F|SEMA3G|MAPT|WNT5A|NTN1|BMP4|TNN|WNT11|LAMB2|SFRP1|APP","developmental growth involved in morphogenesis","20","ENR","GO:0060560","1.0","3.2246762030515496E-9","Cluster 2","Clustered","77.72048066875654","GO:0060560","false","GO:0060560"
"1","0.999989799766709",,"1.0200233291033178E-5",,"ANXA1|FGF2|PGF|CCBE1|VEGFC|VEGFB|THBS1|BMP4|TNN|SRPX2|FGF1","sprouting angiogenesis","11","ENR","GO:0002040","1.0","1.0200233291033178E-5","Cluster 2","Clustered","85.17936117936118","GO:0002040","false","GO:0002040"
"1","0.9977157531360794",,"0.002284246863920639",,"PGF|NTN4|WNT5A|BMP4|NOG|GDNF|SFRP1","regulation of morphogenesis of a branching structure","7","ENR","GO:0060688","1.0","0.002284246863920639","Cluster 1","Clustered","97.73364395263056","GO:0060688","false","GO:0060688"
"1","0.9999999874005694",,"1.2599430563815192E-8",,"BMP3|SFRP5|FSTL3|INHBA|THBS1|NOG|BMP10|ADAMTSL2|LOX|FGF9|BMP2|WFIKKN2|WNT5A|INHBB|CCN1|BMP6|BMP4|BMP5|SFRP1","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","19","ENR","GO:0090092","1.0","1.2599430563815192E-8","Cluster 2","Seed","88.09082440614812","GO:0090092","false","GO:0090092"
"1","0.9999999999847732",,"1.522677110995361E-11",,"ANXA1|PGF|SERPINE1|VEGFC|LBP|VEGFB|THBS1|CXCL14|HBEGF|CXCL1|HRG|FGF1|CCL11|CCL24|LOX|CCL1|FGF2|SAA3|WNT5A|SMOC2|PDGFB|IL34|APP|ENPP2","cell chemotaxis","24","ENR","GO:0060326","1.0","1.522677110995361E-11","Cluster 2","Clustered","80.89473684210526","GO:0060326","false","GO:0060326"
"1","0.9593276467382038",,"0.04067235326179624",,"FSTL3|FGF9|INHBA|INHBB|BMP10","activin receptor signaling pathway","5","ENR","GO:0032924","1.0","0.04067235326179624","Cluster 7","Clustered","64.83375959079284","GO:0032924","false","GO:0032924"
"1","0.9922755790353469",,"0.007724420964653038",,"SEMA3F|SLIT1|SEMA3G|WNT5A|NTN1|BMP4|NOG|FSTL4|CCL11|TNR","negative regulation of nervous system development","10","ENR","GO:0051961","1.0","0.007724420964653038","Cluster 2","Clustered","77.72048066875654","GO:0051961","false","GO:0051961"
"1","0.9788014824463893",,"0.021198517553610664",,"BMP2|WNT5A|BMP4|WNT11","heart field specification","4","ENR","GO:0003128","1.0","0.021198517553610664","Cluster 1","Clustered","102.50471589602024","GO:0003128","false","GO:0003128"
"1","0.9879708110709117",,"0.012029188929088375",,"VEGFC|PDGFA|PDGFB|PDGFC|NGF","positive regulation of protein autophosphorylation","5","ENR","GO:0031954","1.0","0.012029188929088375","Cluster 2","Clustered","84.86842105263158","GO:0031954","false","GO:0031954"
"1","0.995299745989748",,"0.004700254010251992",,"OLFM1|SLIT3|FGF9|BMP2|CCN1|ADAMTS1|BMP4|NOG|WNT11|BMP5|BMP10","heart morphogenesis","11","ENR","GO:0003007","1.0","0.004700254010251992","Cluster 2","Clustered","86.49824561403508","GO:0003007","false","GO:0003007"
"1","0.9984571080668534",,"0.0015428919331466357",,"BMP2|WNT5A|BMP4|WNT11","heart induction","4","ENR","GO:0003129","1.0","0.0015428919331466357","Cluster 1","Clustered","102.50471589602024","GO:0003129","false","GO:0003129"
"1","0.9999915224883488",,"8.477511651244957E-6",,"SLIT1|VEGFC|TG|NOG|FSTL4|NGF|SRPX2|CCL11|TNR|METRN|FGF2|SEMA3F|SEMA3G|MAPT|BMP2|WNT5A|NTN1|SERPINE2|BMP4|ANXA2|IL34|ENPP2|MUP20","regulation of nervous system development","23","ENR","GO:0051960","1.0","8.477511651244957E-6","Cluster 2","Clustered","76.89028727770177","GO:0051960","false","GO:0051960"
"1","0.9837676567375692",,"0.016232343262430834",,"SFRP5|FGF9|REG1|WNT5A|BMP4|WNT11|PDGFC|AGR2|SFRP1","digestive tract development","9","ENR","GO:0048565","1.0","0.016232343262430834","Cluster 2","Clustered","75.0","GO:0048565","false","GO:0048565"
"1","0.9998819885381304",,"1.1801146186962522E-4",,"SFRP5|FSTL3|BMP2|CCN1|BMP6|BMP4|NOG|BMP5|BMP10|SFRP1|COMP","BMP signaling pathway","11","ENR","GO:0030509","1.0","1.1801146186962522E-4","Cluster 2","Clustered","81.7466221851543","GO:0030509","false","GO:0030509"
"1","0.9831847188620428",,"0.016815281137957206",,"SERPINE1|APOH|SERPINF2|KLKB1|AMBP|THBS1|F5|GSN|FGB|CCBE1|CPN1|SERPINE2|ANXA2|COMP","protein maturation","14","ENR","GO:0051604","1.0","0.016815281137957206","Cluster 3","Clustered","46.46832579185521","GO:0051604","false","GO:0051604"
"1","0.9999999950476963",,"4.952303637709631E-9",,"SERPINE1|KNG2|APOH|SERPINF2|KLKB1|PRL3C1|THBS1|MMP13|F5|PLG|HRG|FGB|HABP2|BTC|KNG1|SERPINE2|PDGFA|PDGFB|BPIFA1|AGR2|COMP","regulation of body fluid levels","21","ENR","GO:0050878","1.0","4.952303637709631E-9","Cluster 3","Clustered","49.562289562289564","GO:0050878","false","GO:0050878"
"1","0.9988534030364208",,"0.0011465969635792513",,"BMP2|PTH|CCN1|BMP6|BMP4|FAM20C","positive regulation of bone mineralization","6","ENR","GO:0030501","1.0","0.0011465969635792513","Cluster 2","Clustered","81.8252427184466","GO:0030501","false","GO:0030501"
"1","0.9999740513870241",,"2.594861297590729E-5",,"BMP2|PTH|MGP|CCN1|LTBP3|BMP6|BMP4|BGLAP2|FAM20C|COMP","regulation of bone mineralization","10","ENR","GO:0030500","1.0","2.594861297590729E-5","Cluster 7","Clustered","61.57937584803257","GO:0030500","false","GO:0030500"
"1","0.9999944950124763",,"5.5049875237047335E-6",,"FGF2|LAMA5|PGF|BMP2|BMP4|NOG|WNT11|FGF1|GDNF","ureteric bud morphogenesis","9","ENR","GO:0060675","1.0","5.5049875237047335E-6","Cluster 1","Clustered","107.59969167523124","GO:0060675","false","GO:0060675"
"1","0.975741436765468",,"0.024258563234532002",,"PLA2G5|C1QTNF9|APOA5|LEP|APOH|PTH|THBS1|EDA|HBEGF|NGF|FGF1|CCL11|GDNF|CCL24|CCK|BMP2|WNT5A|ANXA2|PDGFC|VEGFC|GSN|CEMIP|CCL1|FGF2|EPHB6|CCN1|BTC|BMP4|PDGFA|WNT11|PDGFB|IL34|APP","positive regulation of molecular function","33","ENR","GO:0044093","1.0","0.024258563234532002","Cluster 1","Clustered","100.60011055831951","GO:0044093","false","GO:0044093"
"1","0.9720103482775502",,"0.027989651722449813",,"REG3G|FGF2|SERPINE1|BMP2|BMP6|BMP4|GDNF|WNT9A","regulation of epithelial cell differentiation","8","ENR","GO:0030856","1.0","0.027989651722449813","Cluster 2","Clustered","79.44649122807017","GO:0030856","false","GO:0030856"
"1","0.9996708401286983",,"3.291598713016163E-4",,"FGF2|SERPINE1|BMP2|BMP6|BMP4|GDNF|WNT9A","positive regulation of epithelial cell differentiation","7","ENR","GO:0030858","1.0","3.291598713016163E-4","Cluster 1","Clustered","96.50800915331807","GO:0030858","false","GO:0030858"
"1","0.9937567947745225",,"0.006243205225477498",,"SEMA3F|SLIT1|SEMA3G|WNT5A|NTN1|BMP4|NOG|FSTL4|CCL11|TNR","negative regulation of neurogenesis","10","ENR","GO:0050768","1.0","0.006243205225477498","Cluster 2","Clustered","77.72048066875654","GO:0050768","false","GO:0050768"
"1","0.9999932647648917",,"6.7352351083019785E-6",,"SLIT1|VEGFC|NOG|FSTL4|NGF|CCL11|TNR|METRN|FGF2|SEMA3F|SEMA3G|MAPT|BMP2|WNT5A|NTN1|SERPINE2|BMP4|ANXA2|IL34|ENPP2|MUP20","regulation of neurogenesis","21","ENR","GO:0050767","1.0","6.7352351083019785E-6","Cluster 2","Clustered","76.81154771451484","GO:0050767","false","GO:0050767"
"1","0.9999999999994857",,"5.142131047490057E-13",,"SFRP5|SERPINE1|PKHD1|SERPINF2|SERPINA1D|AMBP|THBS1|SERPINA9|NOG|SERPINA1F|ITIH1|R3HDML|HRG|FETUB|ITIH5|ITIH2|WAP|BMP2|CRYAB|DKK4|KNG1|WFDC9|SFRP1|ANXA1|TIMP4|KNG2|HAMP|WFDC13|LYPD6|DKKL1|WNT9A|SPOCK1|MAPT|WFIKKN2|SERPINE2|BMP4|PDGFB|CRTAC1|PZP|MUG1|APP","negative regulation of molecular function","41","ENR","GO:0044092","1.0","5.142131047490057E-13","Cluster 4","Clustered","28.93763440860215","GO:0044092","false","GO:0044092"
"1","0.9971189182822975",,"0.002881081717702564",,"SERPINE1|APOH|THBS1|PLG|HRG","negative regulation of blood vessel morphogenesis","5","ENR","GO:2000181","1.0","0.002881081717702564","Cluster 3","Clustered","48.847440699126096","GO:2000181","false","GO:2000181"
"1","0.9906161979135089",,"0.009383802086491089",,"BMP2|WNT5A|BMP4|NOG|WNT11","cell surface receptor signaling pathway involved in heart development","5","ENR","GO:0061311","1.0","0.009383802086491089","Cluster 1","Clustered","103.28113207547169","GO:0061311","false","GO:0061311"
"1","0.9674954718107778",,"0.032504528189222205",,"BMP2|BMP4|NOG","BMP signaling pathway involved in heart development","3","ENR","GO:0061312","1.0","0.032504528189222205","Cluster 1","Clustered","99.83750590458196","GO:0061312","false","GO:0061312"
"1","0.9982488639726222",,"0.001751136027377806",,"PLA2G5|SFRP5|FBP1|PKHD1|LEP|SERPINF2|VEGFB|THBS1|EDA|HBEGF|NGF|FGF1|CCL11|CCL24|FGF9|BMP2|WNT5A|PDGFC|FGF21|SFRP1|MYOC|OLFM4|NENF|FGB|CCL1|FGF2|IGFBP4|MAPT|CCN1|SERPINE2|BMP4|PDGFA|WNT11|PDGFB|IL34|APP|TIMP3","regulation of intracellular signal transduction","37","ENR","GO:1902531","1.0","0.001751136027377806","Cluster 1","Clustered","98.71101476764666","GO:1902531","false","GO:1902531"
